train_rmse,train_mae,train_mse,test_rmse,test_mae,test_mse,test_r2
0.008833162689113848,0.006944664183005788,7.802476309235299e-05,0.010716126300394535,0.00823688693344593,0.00011483536218293011,0.9515740275382996
0.008693300856541112,0.006838792405264273,7.557347978233841e-05,0.011422977782785892,0.009002980776131153,0.00013048441905993968,0.9449747800827026
0.006636465852581201,0.005214413268757718,4.404267901247633e-05,0.009484127163887024,0.007263378705829382,8.994866948341951e-05,0.9620686769485474
0.006211162918119708,0.0048623680758849135,3.857854479542533e-05,0.009510764852166176,0.007281523663550615,9.045463957590982e-05,0.9618553519248962
0.006415238552256385,0.005030694052170054,4.11552856823566e-05,0.009513297118246555,0.00718777347356081,9.050282824318856e-05,0.9618350267410278
0.006306153085101408,0.0049852582359083,3.9767566732734e-05,0.011149561032652855,0.008722594939172268,0.00012431270442903042,0.9475774168968201
0.006475005976072449,0.005114872550529216,4.1925702390173926e-05,0.009362386539578438,0.0071198781952261925,8.765427628532052e-05,0.9630362391471863
0.006254966391140612,0.004914297675670418,3.912460455429861e-05,0.009837283752858639,0.007473842240869999,9.67721498454921e-05,0.9591912627220154
0.0062504427211258875,0.00495100004457626,3.906803421007559e-05,0.009999998845160007,0.007563667371869087,9.999997564591467e-05,0.9578300714492798
0.005983602687168488,0.004714380182590193,3.580350111788995e-05,0.009780160151422024,0.007448900490999222,9.565153595758602e-05,0.9596638083457947
0.006236340114079414,0.0049104570479842685,3.889193801847604e-05,0.01023318525403738,0.007918167859315872,0.00010471808491274714,0.9558404684066772
0.0060873447042486244,0.004814718699475784,3.7055765548343776e-05,0.009988914243876934,0.007770726457238197,9.977840090868995e-05,0.9579235315322876
0.005991352688510534,0.004731101025135911,3.589630703812241e-05,0.00996191892772913,0.007738611660897732,9.923981997417286e-05,0.9581506252288818
0.005065066194623394,0.003988490522126941,2.5654895555916706e-05,0.009135582484304905,0.007003222592175007,8.345886453753337e-05,0.9648054242134094
0.004881592561922353,0.00384853809778896,2.3829945940615644e-05,0.009122885763645172,0.006990549620240927,8.322705252794549e-05,0.9649032354354858
0.004766398674855679,0.0037467242929002708,2.271855632766597e-05,0.00908638909459114,0.006890358868986368,8.256245928350836e-05,0.9651834964752197
0.004771694249083988,0.0037589438677435856,2.27690660067412e-05,0.008982768282294273,0.006798886694014072,8.069012983469293e-05,0.9659730195999146
0.004876901928735664,0.0038511464661413353,2.3784172422505643e-05,0.009112122468650341,0.007033285219222307,8.303077629534528e-05,0.9649859666824341
0.004870504687960993,0.0038488066803062217,2.3721815915450012e-05,0.009169109165668488,0.0069759865291416645,8.407256245845929e-05,0.9645466804504395
0.004687495482025344,0.003694974992165114,2.1972613894008015e-05,0.008985605090856552,0.006885933224111795,8.074109791778028e-05,0.9659515023231506
0.004653866298848679,0.003678718298529279,2.1658471527559503e-05,0.009099272079765797,0.006906083784997463,8.279674511868507e-05,0.9650846719741821
0.004611323048844746,0.0036351148286933492,2.1264300260806803e-05,0.009122895076870918,0.006941255647689104,8.322721987497061e-05,0.9649031162261963
0.004680222131751524,0.0036935037668937003,2.1904479202536785e-05,0.009064721874892712,0.0069138058461248875,8.216917922254652e-05,0.9653493165969849
0.0041483736343156065,0.0032729124922538395,1.720900380988487e-05,0.009076558984816074,0.006847455631941557,8.238391455961391e-05,0.965258777141571
0.0040904952786579825,0.003221111922123992,1.673215162472325e-05,0.008882383815944195,0.0067523461766541,7.889673725003377e-05,0.9667292833328247
0.004014465494615462,0.003170028925124629,1.611593320745817e-05,0.00889509730041027,0.00677605252712965,7.912275032140315e-05,0.9666339755058289
0.003991559930821906,0.0031457694090840193,1.5932550681342983e-05,0.008900096639990807,0.006738597061485052,7.921172073110938e-05,0.9665964841842651
0.003959581703046684,0.003108298725837252,1.5678287263102074e-05,0.008860358968377113,0.0067571233958005905,7.850596739444882e-05,0.9668940901756287
0.003978942728663779,0.003127217126217167,1.5831985237986354e-05,0.008893945254385471,0.006791381165385246,7.910225394880399e-05,0.9666426181793213
0.003945232441340937,0.0031064649649489634,1.556485901620897e-05,0.008901696652173996,0.00677745696157217,7.924020610516891e-05,0.9665844440460205
0.003916206520172431,0.0030917499025711437,1.5336673508641067e-05,0.008838481269776821,0.006714364513754845,7.811874820617959e-05,0.9670573472976685
0.003955692490849651,0.00311353083936468,1.5647503082164317e-05,0.008820087648928165,0.0066594756208360195,7.779394218232483e-05,0.9671943187713623
0.0038470562044519464,0.00303559897821414,1.4799841440212217e-05,0.00894248764961958,0.006779975723475218,7.996807835297659e-05,0.966277539730072
0.0038684437201677753,0.0030523363529094934,1.4964856816105497e-05,0.008993088267743587,0.006878030952066183,8.087563765002415e-05,0.9658948183059692
0.0038424139479555463,0.003041035057255089,1.4764144947443328e-05,0.008916230872273445,0.006754816509783268,7.949916471261531e-05,0.966475248336792
0.003782176561099816,0.0029808673854172926,1.4304859539332829e-05,0.009009359404444695,0.006826573051512241,8.116855315165594e-05,0.9657712578773499
0.00380879781693711,0.0030016927996408594,1.4506940810304897e-05,0.008969604969024658,0.006803662050515413,8.045380673138425e-05,0.966072678565979
0.003758400443518322,0.00297344062654745,1.412557389383872e-05,0.008863032795488834,0.006708124652504921,7.855335570639e-05,0.9668741226196289
0.003460352040412156,0.0027174380507901047,1.1974036243584572e-05,0.008833734318614006,0.006686745211482048,7.803485641488805e-05,0.967092752456665
0.00342168354357149,0.0026832102856187484,1.1707918272347948e-05,0.008797247894108295,0.006680019665509462,7.739157445030287e-05,0.9673640131950378
0.003444824538744218,0.0027117155443609152,1.1866816102734314e-05,0.008736226707696915,0.006621162407100201,7.632165215909481e-05,0.9678152203559875
0.0034163489022917258,0.002690792702795828,1.1671439822189879e-05,0.0088632358238101,0.006710398010909557,7.855694275349379e-05,0.9668725728988647
0.003422635265061532,0.002700094656843125,1.1714432157642825e-05,0.008860299363732338,0.00673005310818553,7.850489782867953e-05,0.9668945074081421
0.0034019880662060136,0.002672669375150088,1.1573522802608131e-05,0.008847509510815144,0.006702628452330828,7.827841909602284e-05,0.966990053653717
0.003408123127457597,0.002688560449413044,1.1615303251911351e-05,0.00883722398430109,0.006751304026693106,7.809652015566826e-05,0.967066764831543
0.0033953998612761436,0.002670955971356422,1.1528740217954055e-05,0.008829789236187935,0.006698403973132372,7.796518184477463e-05,0.9671221375465393
0.003388536038664774,0.002668326931903843,1.1482176485329958e-05,0.008862962946295738,0.006714314687997103,7.855211879359558e-05,0.9668745994567871
0.0032119134644469673,0.0025204790579581183,1.031638810309572e-05,0.008791299536824226,0.006677056662738323,7.728695345576853e-05,0.9674081206321716
0.003202754673184303,0.0025181454492873754,1.025763749660389e-05,0.008824190124869347,0.006696390453726053,7.786633796058595e-05,0.9671638011932373
0.0031856327905425983,0.0025092496042314616,1.0148256276180222e-05,0.008827857673168182,0.0066903019323945045,7.793107215547934e-05,0.9671365022659302
0.0032020267692788656,0.0025150319705712918,1.025297543117845e-05,0.008856141939759254,0.006724135018885136,7.843125058570877e-05,0.9669256210327148
0.003179361102802706,0.0024958760417166516,1.010833702201484e-05,0.008850200101733208,0.006749642081558704,7.832604751456529e-05,0.9669699668884277
0.0031915146068749773,0.00250923342678442,1.018576548589634e-05,0.008837869390845299,0.0067007653415203094,7.810793613316491e-05,0.9670619368553162
